  351 1879 12 30.3138
  352 1880  1 26.6530
  353 1880  2 22.9928
  354 1880  3 21.3118
  355 1880  4 17.5912
  356 1880  5 14.8270
  357 1880  6 11.0323
  358 1880  7  8.2301
  359 1880  8  4.4427
  360 1880  8 31.6832
  361 1880  9 27.9524
  362 1880 10 25.2432
  363 1880 11 21.5494
  364 1880 12 18.8700
  365 1881  1 15.2049
  366 1881  2 11.5467
  367 1881  3 10.8766
  368 1881  4  7.1730
  369 1881  5  4.4252
  370 1881  5 31.6400
  371 1881  6 27.8378
  372 1881  7 25.0424
  373 1881  8 21.2712
  374 1881  9 17.5297
  375 1881 10 14.8130
  376 1881 11 11.1137
  377 1881 12  8.4284
  378 1882  1  4.7580
  379 1882  2  1.0988
  380 1882  2 28.4361
  381 1882  3 27.7477
  382 1882  4 24.0174
  383 1882  5 21.2450
  384 1882  6 17.4466
  385 1882  7 14.6459
  386 1882  8 10.8639
  387 1882  9  7.1109
  388 1882 10  4.3855
  389 1882 10 31.6800
  390 1882 11 27.9892
  391 1882 12 25.3130
  392 1883  1 21.6505
  393 1883  2 17.9916
  394 1883  3 17.3159
  395 1883  4 13.6030
  396 1883  5 10.8459
  397 1883  6  7.0551
  398 1883  7  4.2524
  399 1883  7 31.4612
  400 1883  8 27.6964
  401 1883  9 23.9609
  402 1883 10 21.2485
  403 1883 11 17.5523
  404 1883 12 14.8702
  405 1884  1 11.2028
  406 1884  2  7.5445
  407 1884  3  5.8781
  408 1884  4  2.1816
  409 1884  4 29.4416
  410 1884  5 26.6617
  411 1884  6 22.8608
  412 1884  7 20.0626
  413 1884  8 16.2864
  414 1884  9 12.5399
  415 1884 10  9.8195
  416 1884 11  6.1175
  417 1884 12  3.4297
  418 1884 12 30.7567
  419 1885  1 27.0963
  420 1885  2 23.4357
  421 1885  3 22.7534
  422 1885  4 19.0309
  423 1885  5 16.2651
  424 1885  6 12.4696
  425 1885  7  9.6676
  426 1885  8  5.8812
  427 1885  9  2.1230
  428 1885  9 29.3932
  429 1885 10 26.6848
  430 1885 11 22.9916
  431 1885 12 20.3127
  432 1886  1 16.6481
  433 1886  2 12.9899
  434 1886  3 12.3188
  435 1886  4  8.6134
  436 1886  5  5.8638
  437 1886  6  2.0774
  438 1886  6 29.2751
  439 1886  7 26.4804
  440 1886  8 22.7105
  441 1886  9 18.9702
  442 1886 10 16.2543
  443 1886 11 12.5555
  444 1886 12  9.8709
  445 1887  1  6.2011
  446 1887  2  2.5421
  447 1887  3  1.8788
  448 1887  3 29.1889
  449 1887  4 25.4567
  450 1887  5 22.6828
  451 1887  6 18.8838
  452 1887  7 16.0836
  453 1887  8 12.3026
  454 1887  9  8.5509
  455 1887 10  5.8265
  456 1887 11  2.1217
  457 1887 11 29.4315
  458 1887 12 26.7559
  459 1888  1 23.0938
  460 1888  2 19.4346
  461 1888  3 17.7577
  462 1888  4 14.0430
  463 1888  5 11.2842
  464 1888  6  7.4924
  465 1888  7  4.6898
  466 1888  7 31.8994
  467 1888  8 28.1359
  468 1888  9 24.4016
  469 1888 10 21.6900
  470 1888 11 17.9943
  471 1888 12 15.3128
  472 1889  1 11.6460
  473 1889  2  7.9878
  474 1889  3  7.3206
  475 1889  4  3.6224
  476 1889  4 30.8805
  477 1889  5 28.0993
  478 1889  6 24.2980
  479 1889  7 21.5005
  480 1889  8 17.7255
  481 1889  9 13.9802
  482 1889 10 11.2606
  483 1889 11  7.5592
  484 1889 12  4.8721
  485 1890  1  1.1997
  486 1890  1 28.5396
  487 1890  2 24.8786
  488 1890  3 24.1949
  489 1890  4 20.4705
  490 1890  5 17.7031
  491 1890  6 13.9068
  492 1890  7 11.1051
  493 1890  8  7.3197
  494 1890  9  3.5627
  495 1890  9 30.8340
  496 1890 10 28.1263
  497 1890 11 24.4337
  498 1890 12 21.7555
  499 1891  1 18.0914
  500 1891  2 14.4330
  501 1891  3 13.7609
  502 1891  4 10.0538
  503 1891  5  7.3023
  504 1891  6  3.5148
  505 1891  6 30.7123
  506 1891  7 27.9185
  507 1891  8 24.1498
  508 1891  9 20.4106
  509 1891 10 17.6956
  510 1891 11 13.9975
  511 1891 12 11.3134
  512 1892  1  7.6442
  513 1892  2  3.9854
  514 1892  3  2.3214
  515 1892  3 29.6300
  516 1892  4 25.8959
  517 1892  5 23.1205
  518 1892  6 19.3210
  519 1892  7 16.5212
  520 1892  8 12.7414
  521 1892  9  8.9909
  522 1892 10  6.2675
  523 1892 11  2.5634
  524 1892 11 29.8738
  525 1892 12 27.1988
  526 1893  1 23.5371
  527 1893  2 19.8777
  528 1893  3 19.1995
  529 1893  4 15.4830
  530 1893  5 12.7224
  531 1893  6  8.9297
  532 1893  7  6.1272
  533 1893  8  2.3377
  534 1893  8 29.5755
  535 1893  9 25.8423
  536 1893 10 23.1314
  537 1893 11 19.4363
  538 1893 12 16.7555
  539 1894  1 13.0892
  540 1894  2  9.4310
  541 1894  3  8.7630
  542 1894  4  5.0631
  543 1894  5  2.3193
  544 1894  5 29.5368
  545 1894  6 25.7352
  546 1894  7 22.9383
  547 1894  8 19.1645
  548 1894  9 15.4205
  549 1894 10 12.7018
  550 1894 11  9.0011
  551 1894 12  6.3145
  552 1895  1  2.6428
  553 1895  1 29.9829
  554 1895  2 26.3214
  555 1895  3 25.6363
  556 1895  4 21.9100
  557 1895  5 19.1410
  558 1895  6 15.3440
  559 1895  7 12.5426
  560 1895  8  8.7583
  561 1895  9  5.0026
  562 1895 10  2.2749
  563 1895 10 29.5679
  564 1895 11 25.8759
  565 1895 12 23.1982
  566 1896  1 19.5347
  567 1896  2 15.8762
  568 1896  3 14.2030
  569 1896  4 10.4941
  570 1896  5  7.7408
  571 1896  6  3.9522
  572 1896  7  1.1496
  573 1896  7 28.3566
  574 1896  8 24.5891
  575 1896  9 20.8512
  576 1896 10 18.1370
  577 1896 11 14.4394
  578 1896 12 11.7560
  579 1897  1  8.0874
  580 1897  2  4.4287
  581 1897  3  3.7640
  582 1897  3 31.0710
  583 1897  4 27.3350
  584 1897  5 24.5582
  585 1897  6 20.7582
  586 1897  7 17.9589
  587 1897  8 14.1803
  588 1897  9 10.4311
  589 1897 10  7.7086
  590 1897 11  4.0051
  591 1897 12  1.3161
  592 1897 12 28.6417
  593 1898  1 24.9804
  594 1898  2 21.3207
  595 1898  3 20.6412
  596 1898  4 16.9228
  597 1898  5 14.1606
  598 1898  6 10.3669
  599 1898  7  7.5645
  600 1898  8  3.7761
  601 1898  8 31.0151
  602 1898  9 27.2830
  603 1898 10 24.5729
  604 1898 11 20.8784
  605 1898 12 18.1982
  606 1899  1 14.5325
  607 1899  2 10.8743
  608 1899  3 10.2053
  609 1899  4  6.5037
  610 1899  5  3.7580
  611 1899  5 30.9743
  612 1899  6 27.1724
  613 1899  7 24.3762
  614 1899  8 20.6037
  615 1899  9 16.8608
  616 1899 10 14.1431
  617 1899 11 10.4429
  618 1899 12  7.7569
  619 1900  1  4.0858
  620 1900  1 31.4263
  621 1900  2 27.7642
  622 1900  3 27.0776
  623 1900  4 23.3495
  624 1900  5 20.5789
  625 1900  6 16.7812
  626 1900  7 13.9802
  627 1900  8 10.1969
  628 1900  9  6.4425
  629 1900 10  3.7158
  630 1900 10 31.0095
  631 1900 11 27.3180
  632 1900 12 24.6411
  633 1901  1 20.9780
  634 1901  2 17.3193
  635 1901  3 16.6450
  636 1901  4 12.9342
  637 1901  5 10.1792
  638 1901  6  6.3895
  639 1901  7  3.5869
  640 1901  7 30.7947
  641 1901  8 27.0285
  642 1901  9 23.2917
  643 1901 10 20.5784
  644 1901 11 16.8814
  645 1901 12 14.1985
  646 1902  1 10.5305
  647 1902  2  6.8720
  648 1902  3  6.2066
  649 1902  4  2.5120
  650 1902  4 29.7741
  651 1902  5 26.9959
  652 1902  6 23.1954
  653 1902  7 20.3967
  654 1902  8 16.6192
  655 1902  9 12.8712
  656 1902 10 10.1497
  657 1902 11  6.4468
  658 1902 12  3.7584
  659 1902 12 31.0846
  660 1903  1 27.4237
  661 1903  2 23.7636
  662 1903  3 23.0829
  663 1903  4 19.3626
  664 1903  5 16.5987
  665 1903  6 12.8042
  666 1903  7 10.0020
  667 1903  8  6.2145
  668 1903  9  2.4548
  669 1903  9 29.7237
  670 1903 10 27.0144
  671 1903 11 23.3205
  672 1903 12 20.6409
  673 1904  1 16.9757
  674 1904  2 13.3175
  675 1904  3 11.6475
  676 1904  4  7.9442
  677 1904  5  5.1967
  678 1904  6  1.4118
  679 1904  6 28.6097
  680 1904  7 25.8142
  681 1904  8 22.0429
  682 1904  9 18.3012
  683 1904 10 15.5843
  684 1904 11 11.8848
  685 1904 12  9.1994
  686 1905  1  5.5289
  687 1905  2  1.8696
  688 1905  3  1.2070
  689 1905  3 28.5189
  690 1905  4 24.7889
  691 1905  5 22.0167
  692 1905  6 18.2184
  693 1905  7 15.4178
  694 1905  8 11.6356
  695 1905  9  7.8824
  696 1905 10  5.1568
  697 1905 11  1.4512
  698 1905 11 28.7603
  699 1905 12 26.0839
  700 1906  1 22.4213
  701 1906  2 18.7624
  702 1906  3 18.0869
  703 1906  4 14.3744
  704 1906  5 11.6175
  705 1906  6  7.8269
  706 1906  7  5.0243
  707 1906  8  1.2329
  708 1906  8 28.4680
  709 1906  9 24.7323
  710 1906 10 22.0198
  711 1906 11 18.3234
  712 1906 12 15.6411
  713 1907  1 11.9737
  714 1907  2  8.3153
  715 1907  3  7.6491
  716 1907  4  3.9528
  717 1907  5  1.2131
  718 1907  5 28.4335
  719 1907  6 24.6326
  720 1907  7 21.8344
  721 1907  8 18.0581
  722 1907  9 14.3114
  723 1907 10 11.5908
  724 1907 11  7.8886
  725 1907 12  5.2007
  726 1908  1  1.5276
  727 1908  1 28.8671
  728 1908  2 25.2066
  729 1908  3 23.5245
  730 1908  4 19.8023
  731 1908  5 17.0367
  732 1908  6 13.2414
  733 1908  7 10.4394
  734 1908  8  6.6529
  735 1908  9  2.8945
  736 1908  9 30.1646
  737 1908 10 27.4560
  738 1908 11 23.7626
  739 1908 12 21.0836
  740 1909  1 17.4190
  741 1909  2 13.7607
  742 1909  3 13.0897
  743 1909  4  9.3847
  744 1909  5  6.6353
  745 1909  6  2.8492
  746 1909  6 30.0469
  747 1909  7 27.2522
  748 1909  8 23.4821
  749 1909  9 19.7416
  750 1909 10 17.0256
  751 1909 11 13.3267
  752 1909 12 10.6419
  753 1910  1  6.9720
  754 1910  2  3.3129
  755 1910  3  2.6497
  756 1910  3 29.9601
  757 1910  4 26.2281
  758 1910  5 23.4545
  759 1910  6 19.6556
  760 1910  7 16.8554
  761 1910  8 13.0743
  762 1910  9  9.3224
  763 1910 10  6.5978
  764 1910 11  2.8928
  765 1910 11 30.2025
  766 1910 12 27.5268
  767 1911  1 23.8646
  768 1911  2 20.2055
  769 1911  3 19.5288
  770 1911  4 15.8144
  771 1911  5 13.0558
  772 1911  6  9.2642
  773 1911  7  6.4616
  774 1911  8  2.6712
  775 1911  8 29.9075
  776 1911  9 26.1730
  777 1911 10 23.4612
  778 1911 11 19.7654
  779 1911 12 17.0838
  780 1912  1 13.4169
  781 1912  2  9.7586
  782 1912  3  8.0915
  783 1912  4  4.3936
  784 1912  5  1.6520
  785 1912  5 28.8710
  786 1912  6 25.0698
  787 1912  7 22.2723
  788 1912  8 18.4971
  789 1912  9 14.7516
  790 1912 10 12.0319
  791 1912 11  8.3304
  792 1912 12  5.6431
  793 1913  1  1.9706
  794 1913  1 29.3104
  795 1913  2 25.6494
  796 1913  3 24.9660
  797 1913  4 21.2419
  798 1913  5 18.4747
  799 1913  6 14.6786
  800 1913  7 11.8769
  801 1913  8  8.0915
  802 1913  9  4.3343
  803 1913 10  1.6054
  804 1913 10 28.8975
  805 1913 11 25.2047
  806 1913 12 22.5264
  807 1914  1 18.8622
  808 1914  2 15.2039
  809 1914  3 14.5319
  810 1914  4 10.8251
  811 1914  5  8.0739
  812 1914  6  4.2866
  813 1914  7  1.4842
  814 1914  7 28.6903
  815 1914  8 24.9214
  816 1914  9 21.1821
  817 1914 10 18.4669
  818 1914 11 14.7686
  819 1914 12 12.0844
  820 1915  1  8.4151
  821 1915  2  4.7562
  822 1915  3  4.0923
  823 1915  3 31.4012
  824 1915  4 27.6674
  825 1915  5 24.8922
  826 1915  6 21.0928
  827 1915  7 18.2930
  828 1915  8 14.5131
  829 1915  9 10.7625
  830 1915 10  8.0388
  831 1915 11  4.3345
  832 1915 12  1.6448
  833 1915 12 28.9696
  834 1916  1 25.3079
  835 1916  2 21.6485
  836 1916  3 19.9706
  837 1916  4 16.2543
  838 1916  5 13.4941
  839 1916  6  9.7015
  840 1916  7  6.8990
  841 1916  8  3.1095
  842 1916  8 30.3471
  843 1916  9 26.6137
  844 1916 10 23.9027
  845 1916 11 20.2074
  846 1916 12 17.5264
  847 1917  1 13.8601
  848 1917  2 10.2018
  849 1917  3  9.5339
  850 1917  4  5.8343
  851 1917  5  3.0908
  852 1917  5 30.3086
  853 1917  6 26.5070
  854 1917  7 23.7101
  855 1917  8 19.9362
  856 1917  9 16.1919
  857 1917 10 13.4731
  858 1917 11  9.7722
  859 1917 12  7.0855
  860 1918  1  3.4136
  861 1918  1 30.7537
  862 1918  2 27.0923
  863 1918  3 26.4074
  864 1918  4 22.6815
  865 1918  5 19.9127
  866 1918  6 16.1158
  867 1918  7 13.3144
  868 1918  8  9.5300
  869 1918  9  5.7741
  870 1918 10  3.0463
  871 1918 10 30.3391
  872 1918 11 26.6469
  873 1918 12 23.9691
  874 1919  1 20.3055
  875 1919  2 16.6470
  876 1919  3 15.9740
  877 1919  4 12.2653
  878 1919  5  9.5124
  879 1919  6  5.7240
  880 1919  7  2.9215
  881 1919  7 30.1284
  882 1919  8 26.3607
  883 1919  9 22.6226
  884 1919 10 19.9083
  885 1919 11 16.2105
  886 1919 12 13.5269
  887 1920  1  9.8582
  888 1920  2  6.1995
  889 1920  3  4.5349
  890 1920  3 31.8422
  891 1920  4 28.1065
  892 1920  5 25.3299
  893 1920  6 21.5300
  894 1920  7 18.7307
  895 1920  8 14.9520
  896 1920  9 11.2026
  897 1920 10  8.4799
  898 1920 11  4.7762
  899 1920 12  2.0870
  900 1920 12 29.4126
  901 1921  1 25.7512
  902 1921  2 22.0915
  903 1921  3 21.4123
  904 1921  4 17.6942
  905 1921  5 14.9322
  906 1921  6 11.1387
  907 1921  7  8.3364
  908 1921  8  4.5478
  909 1921  8 31.7867
  910 1921  9 28.0544
  911 1921 10 25.3441
  912 1921 11 21.6495
  913 1921 12 18.9691
  914 1922  1 15.3033
  915 1922  2 11.6451
  916 1922  3 10.9763
  917 1922  4  7.2750
  918 1922  5  4.5296
  919 1922  5 31.7461
  920 1922  6 27.9443
  921 1922  7 25.1480
  922 1922  8 21.3753
  923 1922  9 17.6323
  924 1922 10 14.9144
  925 1922 11 11.2140
  926 1922 12  8.5279
  927 1923  1  4.8566
  928 1923  2  1.1971
  929 1923  2 28.5351
  930 1923  3 27.8487
  931 1923  4 24.1209
  932 1923  5 21.3506
  933 1923  6 17.5531
  934 1923  7 14.7520
  935 1923  8 10.9686
  936 1923  9  7.2140
  937 1923 10  4.4872
  938 1923 10 31.7807
  939 1923 11 28.0891
  940 1923 12 25.4119
  941 1924  1 21.7488
  942 1924  2 18.0902
  943 1924  3 16.4160
  944 1924  4 12.7055
  945 1924  5  9.9508
  946 1924  6  6.1613
  947 1924  7  3.3588
  948 1924  7 30.5665
  949 1924  8 26.8001
  950 1924  9 23.0631
  951 1924 10 20.3496
  952 1924 11 16.6525
  953 1924 12 13.9695
  954 1925  1 10.3013
  955 1925  2  6.6428
  956 1925  3  5.9775
  957 1925  4  2.2832
  958 1925  4 29.5456
  959 1925  5 26.7676
  960 1925  6 22.9672
  961 1925  7 20.1685
  962 1925  8 16.3909
  963 1925  9 12.6427
  964 1925 10  9.9210
  965 1925 11  6.2180
  966 1925 12  3.5294
  967 1925 12 30.8555
  968 1926  1 27.1945
  969 1926  2 23.5345
  970 1926  3 22.8540
  971 1926  4 19.1340
  972 1926  5 16.3703
  973 1926  6 12.5760
  974 1926  7  9.7738
  975 1926  8  5.9862
  976 1926  9  2.2264
  977 1926  9 29.4952
  978 1926 10 26.7856
  979 1926 11 23.0915
  980 1926 12 20.4118
  981 1927  1 16.7465
  982 1927  2 13.0883
  983 1927  3 12.4185
  984 1927  4  8.7155
  985 1927  5  5.9683
  986 1927  6  2.1835
  987 1927  6 29.3815
  988 1927  7 26.5860
  989 1927  8 22.8145
  990 1927  9 19.0726
  991 1927 10 16.3556
  992 1927 11 12.6559
  993 1927 12  9.9704
  994 1928  1  6.2997
  995 1928  2  2.6404
  996 1928  2 29.9779
  997 1928  3 28.2900
  998 1928  4 24.5603
  999 1928  5 21.7884
 1000 1928  6 17.9903
 1001 1928  7 15.1896
 1002 1928  8 11.4073
 1003 1928  9  7.6540
 1004 1928 10  4.9282
 1005 1928 11  1.2224
 1006 1928 11 28.5313
 1007 1928 12 25.8548
 1008 1929  1 22.1921
 1009 1929  2 18.5333
 1010 1929  3 17.8579
 1011 1929  4 14.1457
 1012 1929  5 11.3892
 1013 1929  6  7.5987
 1014 1929  7  4.7961
 1015 1929  8  1.0047
 1016 1929  8 28.2396
 1017 1929  9 24.5038
 1018 1929 10 21.7910
 1019 1929 11 18.0944
 1020 1929 12 15.4121
 1021 1930  1 11.7445
 1022 1930  2  8.0861
 1023 1930  3  7.4200
 1024 1930  4  3.7241
 1025 1930  4 30.9846
 1026 1930  5 28.2052
 1027 1930  6 24.4044
 1028 1930  7 21.6063
 1029 1930  8 17.8298
 1030 1930  9 14.0829
 1031 1930 10 11.3621
 1032 1930 11  7.6597
 1033 1930 12  4.9717
 1034 1931  1  1.2985
 1035 1931  1 28.6379
 1036 1931  2 24.9774
 1037 1931  3 24.2955
 1038 1931  4 20.5737
 1039 1931  5 17.8084
 1040 1931  6 14.0132
 1041 1931  7 11.2113
 1042 1931  8  7.4247
 1043 1931  9  3.6661
 1044 1931  9 30.9359
 1045 1931 10 28.2272
 1046 1931 11 24.5336
 1047 1931 12 21.8545
 1048 1932  1 18.1898
 1049 1932  2 14.5315
 1050 1932  3 12.8607
 1051 1932  4  9.1560
 1052 1932  5  6.4069
 1053 1932  6  2.6210
 1054 1932  6 29.8188
 1055 1932  7 27.0240
